e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
0.052,0.606,-0.094,-0.577,0.284,0.603,0.472,-0.236,0.628,0.149,-0.535,0.519,0.594,0.303,-0.38,2.186,0.023,-0.013,-0.711,-0.01,0.703
0.053,0.605,-0.093,-0.571,0.29,0.604,0.473,-0.074,0.608,0.121,-0.531,0.494,0.623,0.292,-0.375,2.182,0.059,-0.016,-0.714,-0.016,0.699
0.054,0.607,-0.093,-0.569,0.296,0.606,0.471,0.015,0.605,0.107,-0.521,0.488,0.646,0.269,-0.365,2.182,0.087,-0.008,-0.715,-0.021,0.699
0.057,0.605,-0.095,-0.59,0.269,0.625,0.435,0.069,0.606,0.102,-0.499,0.498,0.663,0.249,-0.337,2.178,0.099,0.011,-0.719,-0.008,0.695
0.025,0.611,-0.098,-0.63,0.037,0.748,0.206,0.061,0.605,0.105,-0.5,0.493,0.665,0.255,-0.305,2.178,0.106,-0.003,-0.718,-0.023,0.695
-0.176,0.631,-0.108,-0.601,0.202,0.641,0.434,0.059,0.606,0.105,-0.505,0.487,0.669,0.247,-0.297,2.188,0.101,0.001,-0.713,-0.012,0.701
-0.349,0.651,-0.134,-0.578,0.296,0.51,0.565,0.058,0.606,0.105,-0.503,0.49,0.668,0.246,-0.303,2.19,0.089,-0.01,-0.716,-0.014,0.698
-0.375,0.662,-0.121,-0.511,0.352,0.525,0.583,0.058,0.604,0.106,-0.503,0.492,0.668,0.241,-0.331,2.187,0.068,-0.029,-0.716,-0.031,0.697
-0.265,0.628,-0.12,-0.568,0.301,0.545,0.538,0.057,0.604,0.106,-0.506,0.491,0.669,0.234,-0.364,2.186,0.035,-0.009,-0.721,-0.018,0.692
-0.117,0.61,-0.107,-0.559,0.331,0.578,0.495,0.057,0.604,0.106,-0.507,0.49,0.67,0.234,-0.37,2.185,0.011,-0.014,-0.722,-0.023,0.692
0.029,0.609,-0.094,-0.545,0.316,0.611,0.479,0.057,0.604,0.107,-0.503,0.485,0.675,0.236,-0.358,2.184,-0.014,-0.006,-0.718,-0.023,0.695
0.088,0.612,-0.089,-0.555,0.328,0.612,0.459,0.067,0.605,0.109,-0.519,0.437,0.713,0.176,-0.342,2.179,-0.035,-0.011,-0.713,-0.03,0.7
0.08,0.613,-0.091,-0.56,0.314,0.62,0.451,-0.021,0.629,0.125,-0.612,0.343,0.709,0.072,-0.337,2.182,-0.045,-0.013,-0.713,-0.007,0.701
0.085,0.607,-0.089,-0.559,0.309,0.622,0.452,-0.212,0.623,0.141,-0.568,0.438,0.659,0.228,-0.331,2.189,-0.038,-0.008,-0.712,-0.002,0.702
0.084,0.606,-0.089,-0.556,0.311,0.623,0.455,-0.378,0.657,0.19,-0.499,0.552,0.586,0.322,-0.337,2.189,-0.019,-0.017,-0.708,-0.016,0.706
0.083,0.607,-0.089,-0.556,0.306,0.627,0.452,-0.36,0.651,0.184,-0.522,0.547,0.558,0.341,-0.36,2.186,0.01,-0.025,-0.709,-0.02,0.704
0.082,0.606,-0.089,-0.558,0.303,0.631,0.446,-0.241,0.629,0.158,-0.53,0.514,0.608,0.293,-0.37,2.185,0.044,-0.009,-0.706,-0.02,0.708
0.084,0.605,-0.089,-0.553,0.311,0.632,0.445,-0.09,0.61,0.13,-0.535,0.497,0.622,0.282,-0.363,2.18,0.072,-0.006,-0.706,-0.03,0.708
0.084,0.606,-0.089,-0.553,0.317,0.632,0.441,0.014,0.607,0.111,-0.509,0.499,0.654,0.254,-0.351,2.181,0.09,-0.003,-0.712,-0.025,0.702
0.101,0.606,-0.097,-0.586,0.272,0.645,0.408,0.082,0.606,0.092,-0.492,0.502,0.669,0.24,-0.328,2.177,0.1,-0.003,-0.716,-0.019,0.698
0.092,0.61,-0.097,-0.638,0.022,0.752,0.167,0.074,0.604,0.097,-0.494,0.489,0.678,0.238,-0.31,2.17,0.104,-0.014,-0.717,-0.019,0.697
-0.122,0.628,-0.108,-0.58,0.183,0.673,0.421,0.072,0.605,0.097,-0.497,0.491,0.676,0.235,-0.311,2.182,0.102,-0.004,-0.708,-0.012,0.706
-0.349,0.658,-0.125,-0.549,0.321,0.51,0.58,0.072,0.604,0.097,-0.497,0.491,0.676,0.235,-0.325,2.183,0.088,-0.023,-0.716,-0.008,0.698
-0.355,0.663,-0.106,-0.5,0.365,0.544,0.567,0.071,0.603,0.097,-0.497,0.493,0.676,0.231,-0.351,2.176,0.073,-0.025,-0.716,-0.021,0.698
-0.241,0.632,-0.108,-0.55,0.31,0.565,0.531,0.07,0.603,0.097,-0.501,0.49,0.677,0.227,-0.381,2.176,0.042,-0.016,-0.721,-0.008,0.693
-0.086,0.612,-0.101,-0.562,0.326,0.566,0.506,0.07,0.602,0.097,-0.501,0.486,0.68,0.226,-0.386,2.178,0.02,-0.017,-0.716,-0.016,0.698
0.009,0.615,-0.096,-0.547,0.332,0.593,0.489,0.069,0.602,0.097,-0.51,0.477,0.682,0.216,-0.38,2.177,-0.001,-0.007,-0.711,-0.011,0.704
0.027,0.614,-0.094,-0.57,0.308,0.609,0.458,0.066,0.598,0.098,-0.586,0.319,0.735,0.115,-0.366,2.171,-0.022,-0.004,-0.713,-0.003,0.701
0.029,0.612,-0.094,-0.556,0.314,0.604,0.476,-0.067,0.627,0.117,-0.606,0.354,0.696,0.149,-0.354,2.177,-0.024,0.015,-0.712,0.016,0.702
0.034,0.609,-0.093,-0.559,0.317,0.605,0.47,-0.246,0.638,0.139,-0.575,0.496,0.586,0.284,-0.345,2.189,-0.016,-0.006,-0.706,0.002,0.708
0.034,0.609,-0.093,-0.552,0.319,0.604,0.478,-0.389,0.668,0.164,-0.506,0.579,0.527,0.361,-0.352,2.185,0.005,-0.018,-0.701,-0.011,0.713
0.032,0.608,-0.093,-0.555,0.307,0.614,0.469,-0.349,0.646,0.161,-0.569,0.525,0.563,0.289,-0.373,2.186,0.032,-0.017,-0.707,-0.008,0.707
0.031,0.608,-0.093,-0.557,0.306,0.616,0.466,-0.22,0.624,0.14,-0.538,0.507,0.6,0.305,-0.38,2.189,0.062,-0.013,-0.711,-0.019,0.702
0.031,0.606,-0.093,-0.554,0.306,0.616,0.469,-0.065,0.607,0.116,-0.529,0.491,0.625,0.296,-0.371,2.182,0.087,0.001,-0.708,-0.022,0.706
0.031,0.605,-0.094,-0.559,0.293,0.633,0.448,0.042,0.605,0.098,-0.515,0.493,0.649,0.263,-0.353,2.179,0.102,-0.003,-0.708,-0.019,0.706
0.026,0.607,-0.105,-0.718,0.034,0.681,0.137,0.037,0.603,0.102,-0.51,0.491,0.656,0.264,-0.337,2.174,0.104,0.004,-0.711,-0.019,0.703
-0.142,0.635,-0.107,-0.642,0.185,0.626,0.402,0.034,0.604,0.103,-0.513,0.487,0.658,0.259,-0.33,2.182,0.092,0.011,-0.714,-0.007,0.7
