e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z
0.036000000000000004,-0.01100000000000001,-0.10000000000000002,-0.07,0.579,0.796,0.159,0.0010000000000000009,0.0010000000000000009,0.0,-0.247,0.568,0.784,0.025,-0.021999999999999992,-0.0040000000000000036,-0.008000000000000007,0.0010000000000000009,0.02699999999999997,0.006999999999999999
0.008999999999999994,-0.0040000000000000036,-0.03499999999999999,-0.085,0.577,0.793,0.178,0.0020000000000000018,0.0010000000000000009,0.0040000000000000036,-0.234,0.552,0.8,0.024,-0.018000000000000016,-0.008999999999999897,-0.014000000000000012,0.0020000000000000018,0.02300000000000002,0.0040000000000000036
-0.000999999999999987,-0.0010000000000000009,0.00399999999999999,-0.085,0.562,0.806,0.166,0.0,0.0050000000000000044,0.01100000000000001,0.155,-0.501,-0.85,0.041,-0.0050000000000000044,0.0030000000000001137,-0.018000000000000016,0.0030000000000000027,0.01699999999999996,0.003999999999999997
0.0,-0.0020000000000000018,0.0020000000000000018,-0.081,0.563,0.804,0.172,0.005999999999999998,0.020000000000000018,0.067,0.086,-0.462,-0.881,0.065,0.0040000000000000036,0.020000000000000018,-0.008999999999999952,-0.032999999999999974,0.007000000000000006,-0.0029999999999999957
0.0,0.0,0.0,-0.079,0.562,0.805,0.173,0.016,0.025000000000000022,0.119,0.079,-0.625,-0.763,0.144,0.013000000000000012,0.027000000000000135,0.0020000000000000018,-0.055999999999999994,0.020000000000000018,-0.010000000000000002
0.0,0.0010000000000000009,0.0,-0.079,0.562,0.805,0.175,-0.0050000000000000044,0.015000000000000013,0.065,0.114,-0.677,-0.719,0.111,0.02099999999999999,0.02699999999999969,0.006999999999999951,-0.067,0.01100000000000001,0.0020000000000000018
0.0,0.0,0.0,-0.079,0.56,0.806,0.175,0.012999999999999998,-0.031000000000000028,-0.07500000000000001,0.084,-0.618,-0.776,0.093,0.031,0.02400000000000002,0.008000000000000007,-0.067,0.014999999999999986,-0.0020000000000000018
0.0,0.0,0.0010000000000000009,-0.077,0.558,0.807,0.176,0.01200000000000001,-0.02300000000000002,-0.129,0.065,-0.579,-0.805,0.112,0.04000000000000001,0.016999999999999904,0.0020000000000000018,-0.05000000000000002,0.018000000000000016,-0.008
0.0,0.0020000000000000018,0.0,-0.078,0.56,0.805,0.177,0.011999999999999997,-0.009000000000000008,-0.10999999999999999,0.024,-0.566,-0.815,0.118,0.04699999999999999,0.01100000000000012,-0.0010000000000000009,-0.03599999999999999,0.017999999999999988,-0.006999999999999999
0.000999999999999987,-0.0010000000000000009,0.0030000000000000027,-0.085,0.537,0.82,0.18,0.0,-0.0010000000000000009,-0.018000000000000002,0.027,-0.516,-0.846,0.132,0.047,0.0030000000000001137,0.0,-0.035,0.02099999999999999,-0.005000000000000001
-0.006999999999999992,0.0050000000000000044,0.010999999999999996,-0.114,0.466,0.859,0.178,0.0,-0.0040000000000000036,0.0030000000000000027,0.016,-0.564,-0.816,0.126,0.032,0.005999999999999783,0.0040000000000000036,-0.011999999999999997,0.02100000000000002,0.0010000000000000009
-0.015000000000000013,0.028000000000000025,0.10800000000000001,-0.087,0.508,0.833,0.201,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.018,-0.557,-0.82,0.127,0.024,0.01100000000000012,0.0040000000000000036,-0.016000000000000007,0.016999999999999987,-0.008
-0.003999999999999976,0.013000000000000012,0.123,-0.033,0.632,0.756,0.167,-0.0010000000000000009,0.0,0.0,0.019,-0.558,-0.82,0.129,0.0010000000000000009,0.002000000000000224,0.008000000000000007,-0.017,0.016,-0.009
0.022999999999999993,-0.01200000000000001,0.032999999999999974,0.019,0.625,0.776,0.086,0.0,-0.0010000000000000009,0.0,0.018,-0.558,-0.819,0.13,-0.013000000000000005,-0.0030000000000001137,0.01200000000000001,-0.003999999999999997,0.013000000000000012,0.0
0.0059999999999999915,-0.01100000000000001,-0.08699999999999997,-0.007,0.608,0.783,0.13,0.0,0.0010000000000000009,0.0010000000000000009,0.019,-0.555,-0.822,0.129,-0.030999999999999996,0.0019999999999997797,0.010000000000000009,0.0010000000000000009,0.025999999999999995,-0.003
0.017,-0.015000000000000013,-0.10600000000000001,0.009,0.597,0.796,0.097,0.0,0.0010000000000000009,-0.0010000000000000009,0.019,-0.557,-0.821,0.127,-0.034,0.002000000000000224,-0.0030000000000000027,-0.011000000000000003,0.024,-0.009000000000000001
0.007000000000000006,-0.008000000000000007,-0.069,0.013,0.593,0.799,0.1,0.0010000000000000009,0.0,0.0010000000000000009,0.021,-0.55,-0.825,0.126,-0.03,-0.0009999999999998899,-0.008000000000000007,-0.007999999999999998,0.032,0.011
